"log_time","user_created_time","impact_category","logged_value"
2024-03-29 20:20:54.372 +1100,2024-03-29 20:18:09.419 +1100,hours_of_sleep,8
2024-03-29 20:21:02.281 +1100,2024-03-29 20:18:09.419 +1100,mood,5
2024-04-01 22:42:45.652 +1100,2024-03-29 04:40:48.364 +1100,energy_level_upon_awakening,2.66
2023-11-05 09:55:20.537 +1100,2022-09-10 20:36:44.882 +1000,hours_of_sleep,8.5
2024-04-07 03:34:00.222 +1000,2023-01-26 02:57:05.097 +1100,energy_level_upon_awakening,10
2024-04-07 13:18:05.965 +1000,2023-10-20 15:24:54.531 +1100,perception_of_productivity,5
2024-04-08 07:25:28.295 +1000,2023-01-26 02:57:05.097 +1100,energy_level_upon_awakening,9
2023-11-05 09:55:30.447 +1100,2022-09-10 20:36:44.882 +1000,energy_level_upon_awakening,8.35
2024-04-08 20:14:02.866 +1000,2022-09-10 20:36:44.882 +1000,perception_of_productivity,6.06
2024-04-08 20:14:05.086 +1000,2022-09-10 20:36:44.882 +1000,mood,6.98
2024-03-29 20:20:58.802 +1100,2024-03-29 20:18:09.419 +1100,energy_level_upon_awakening,5
2023-10-03 03:32:28.522 +1100,2023-01-17 04:51:52.964 +1100,perception_of_productivity,9.41
2024-04-01 22:42:55.669 +1100,2024-03-29 04:40:48.364 +1100,mood,2.87
2024-04-04 08:42:04.576 +1100,2023-01-26 02:57:05.097 +1100,hours_of_sleep,8
2024-04-04 08:42:21.799 +1100,2023-01-26 02:57:05.097 +1100,mood,8.5
2024-04-07 05:32:51.816 +1000,2023-08-17 03:37:21.683 +1000,hours_of_sleep,7.25
2023-09-20 20:09:41.153 +1000,2023-07-15 15:44:43.389 +1000,hours_of_sleep,1
2023-09-20 20:09:45.865 +1000,2023-07-15 15:44:43.389 +1000,energy_level_upon_awakening,0
2023-09-20 20:09:54.977 +1000,2023-07-15 15:44:43.389 +1000,mood,22
2023-10-10 08:43:51.534 +1100,2022-09-10 20:36:44.882 +1000,hours_of_sleep,9.00
2024-04-07 13:18:10.963 +1000,2023-10-20 15:24:54.531 +1100,mood,5
2024-04-08 07:25:39.218 +1000,2023-01-26 02:57:05.097 +1100,mood,6
2024-04-08 14:04:03.239 +1000,2024-02-28 05:30:18.657 +1100,perception_of_productivity,0
2024-04-08 23:34:36.123 +1000,2024-02-28 05:30:18.657 +1100,hours_of_sleep,7
2023-10-10 08:43:57.336 +1100,2022-09-10 20:36:44.882 +1000,energy_level_upon_awakening,6.92
2024-03-29 20:36:11.398 +1100,2024-03-29 20:35:22.406 +1100,hours_of_sleep,9
2023-11-05 09:55:40.175 +1100,2022-09-10 20:36:44.882 +1000,mood,9.09
2023-10-03 03:32:32.235 +1100,2023-01-17 04:51:52.964 +1100,mood,9.87
2024-01-18 09:01:42.032 +1100,2024-01-10 16:31:41.513 +1100,perception_of_productivity,5
2023-11-05 18:44:30.372 +1100,2023-03-25 12:24:06.122 +1100,hours_of_sleep,8
2023-11-05 18:44:35.826 +1100,2023-03-25 12:24:06.122 +1100,energy_level_upon_awakening,6.6
2024-04-01 22:52:40.142 +1100,2024-03-29 04:11:26.291 +1100,hours_of_sleep,0
2024-04-01 22:53:03.634 +1100,2024-03-30 15:40:28.946 +1100,hours_of_sleep,4
2023-10-10 08:44:03.000 +1100,2022-09-10 20:36:44.882 +1000,mood,7.30
2024-04-01 22:53:06.874 +1100,2024-03-29 04:11:26.291 +1100,mood,5.55
2024-04-04 08:42:14.068 +1100,2023-01-26 02:57:05.097 +1100,energy_level_upon_awakening,9
2024-04-06 09:32:26.878 +1100,2024-04-02 09:12:46.109 +1100,hours_of_sleep,6
2024-03-22 20:47:44.245 +1100,2024-01-30 00:50:40.963 +1100,hours_of_sleep,0
2024-03-29 20:36:27.580 +1100,2024-03-29 20:35:22.406 +1100,energy_level_upon_awakening,10
2024-04-01 22:52:54.458 +1100,2024-03-29 04:11:26.291 +1100,energy_level_upon_awakening,6.09
2024-04-04 08:58:08.408 +1100,2022-08-28 20:42:11.356 +1000,mood,8.13
2024-04-05 10:24:59.808 +1100,2023-08-17 03:37:21.683 +1000,perception_of_productivity,6
2024-04-06 09:32:35.865 +1100,2024-04-02 09:12:46.109 +1100,mood,5
2024-04-07 05:32:56.621 +1000,2023-08-17 03:37:21.683 +1000,energy_level_upon_awakening,5
2024-04-08 14:04:12.233 +1000,2024-02-28 05:30:18.657 +1100,mood,3.5
2024-03-22 20:47:51.293 +1100,2024-01-30 00:50:40.963 +1100,energy_level_upon_awakening,8.36
2023-12-02 21:43:09.610 +1100,2023-06-12 22:34:32.622 +1000,energy_level_upon_awakening,3.5
2024-03-29 20:36:44.380 +1100,2024-03-29 20:35:22.406 +1100,mood,10
2024-04-01 22:53:26.385 +1100,2024-03-30 15:40:28.946 +1100,energy_level_upon_awakening,9.2
2024-01-18 09:01:47.639 +1100,2024-01-10 16:31:41.513 +1100,mood,5
2024-04-03 10:36:09.788 +1100,2024-02-28 05:30:18.657 +1100,hours_of_sleep,11
2024-04-05 10:25:03.575 +1100,2023-08-17 03:37:21.683 +1000,mood,5.5
2024-04-07 05:33:03.820 +1000,2023-08-17 03:37:21.683 +1000,mood,5
2024-04-07 15:08:16.677 +1000,2023-12-07 11:21:17.225 +1100,hours_of_sleep,7
2024-04-07 15:08:25.626 +1000,2023-12-07 11:21:17.225 +1100,mood,8
2024-04-08 08:21:06.361 +1000,2022-08-28 20:42:11.356 +1000,hours_of_sleep,0
2024-04-08 23:34:57.639 +1000,2024-02-28 05:30:18.657 +1100,mood,6
2024-04-09 01:52:59.136 +1000,2024-01-10 16:31:41.513 +1100,hours_of_sleep,7
2024-04-09 03:58:07.135 +1000,2024-04-06 04:51:13.254 +1100,energy_level_upon_awakening,5
2023-10-06 19:47:57.315 +1100,2023-09-14 21:11:12.348 +1000,perception_of_productivity,4.77
2023-10-07 19:18:06.224 +1100,2023-10-03 21:55:53.019 +1100,perception_of_productivity,5
2024-01-18 09:40:51.356 +1100,2023-12-28 10:18:52.738 +1100,perception_of_productivity,7
2023-12-02 21:43:16.976 +1100,2023-06-12 22:34:32.622 +1000,mood,6
2023-10-06 19:48:01.022 +1100,2023-09-14 21:11:12.348 +1000,mood,3.98
2023-10-07 19:18:15.518 +1100,2023-10-03 21:55:53.019 +1100,mood,5
2024-03-22 20:47:56.942 +1100,2024-01-30 00:50:40.963 +1100,mood,9.61
2023-12-06 20:38:27.113 +1100,2023-09-20 21:36:14.124 +1000,hours_of_sleep,5
2023-12-06 20:38:32.172 +1100,2023-09-20 21:36:14.124 +1000,energy_level_upon_awakening,5
2023-11-05 18:44:57.787 +1100,2023-03-25 12:24:06.122 +1100,mood,5
2023-10-27 02:55:11.218 +1100,2023-01-17 04:51:52.964 +1100,perception_of_productivity,10
2023-12-03 03:03:37.065 +1100,2023-10-28 06:40:22.281 +1100,hours_of_sleep,5.00
2023-12-06 20:38:39.478 +1100,2023-09-20 21:36:14.124 +1000,mood,8.6
2024-01-18 09:41:09.549 +1100,2023-12-28 10:18:52.738 +1100,mood,5
2023-09-26 23:57:39.745 +1000,2023-09-26 23:36:29.242 +1000,hours_of_sleep,10
2023-09-26 23:58:10.444 +1000,2023-09-26 23:36:29.242 +1000,energy_level_upon_awakening,7.64
2023-09-26 23:58:25.289 +1000,2023-09-26 23:36:29.242 +1000,mood,5.98
2023-09-27 03:07:42.480 +1000,2023-01-17 04:51:52.964 +1100,perception_of_productivity,9.6
2023-09-27 03:07:48.268 +1000,2023-01-17 04:51:52.964 +1100,mood,10
2023-10-27 02:55:17.029 +1100,2023-01-17 04:51:52.964 +1100,mood,10
2023-12-03 03:03:48.133 +1100,2023-10-28 06:40:22.281 +1100,energy_level_upon_awakening,3.28
2023-12-03 03:03:54.370 +1100,2023-10-28 06:40:22.281 +1100,mood,4.17
2024-01-18 09:49:05.880 +1100,2023-12-28 10:18:52.738 +1100,perception_of_productivity,5.01
2023-12-04 15:46:38.945 +1100,2023-11-27 22:51:36.228 +1100,hours_of_sleep,0
2023-11-06 00:41:00.433 +1100,2023-11-04 18:08:30.776 +1100,perception_of_productivity,5
2023-11-06 13:45:46.879 +1100,2023-11-01 13:39:31.640 +1100,hours_of_sleep,8
2023-11-07 02:41:16.618 +1100,2023-01-26 02:57:05.097 +1100,energy_level_upon_awakening,7
2023-12-03 03:07:29.391 +1100,2023-10-28 06:40:22.281 +1100,mood,4.84
2023-12-04 15:46:44.040 +1100,2023-11-27 22:51:36.228 +1100,energy_level_upon_awakening,10
2023-12-06 06:48:28.924 +1100,2023-05-09 10:46:26.748 +1000,hours_of_sleep,8
2024-03-22 21:26:23.328 +1100,2022-09-10 20:36:44.882 +1000,perception_of_productivity,4.58
2023-10-06 19:49:12.996 +1100,2023-09-14 21:11:12.348 +1000,mood,0
2023-11-03 00:02:43.770 +1100,2023-11-01 13:39:31.640 +1100,perception_of_productivity,10
2023-11-03 00:02:46.127 +1100,2023-11-01 13:39:31.640 +1100,mood,10
2024-03-22 21:26:26.427 +1100,2022-09-10 20:36:44.882 +1000,mood,5.21
2024-04-01 22:54:23.518 +1100,2024-03-30 15:40:28.946 +1100,mood,8
2024-04-03 10:36:39.622 +1100,2024-02-28 05:30:18.657 +1100,mood,6.5
2023-11-06 00:41:08.264 +1100,2023-11-04 18:08:30.776 +1100,mood,10
2023-11-06 13:46:01.010 +1100,2023-11-01 13:39:31.640 +1100,energy_level_upon_awakening,10
2023-11-07 02:41:31.537 +1100,2023-01-26 02:57:05.097 +1100,mood,7
2023-11-07 09:13:17.962 +1100,2023-11-01 13:39:31.640 +1100,mood,10
2024-04-06 13:09:28.985 +1100,2022-08-28 20:42:11.356 +1000,mood,8
2023-11-07 23:34:22.870 +1100,2023-11-04 18:08:30.776 +1100,mood,9.4
2023-11-09 01:33:42.566 +1100,2023-01-26 02:57:05.097 +1100,energy_level_upon_awakening,7
2023-12-04 15:46:46.883 +1100,2023-11-27 22:51:36.228 +1100,mood,10
2023-12-06 06:48:31.139 +1100,2023-05-09 10:46:26.748 +1000,energy_level_upon_awakening,6
2024-01-18 10:12:39.268 +1100,2023-08-17 03:37:21.683 +1000,perception_of_productivity,5.15
2024-01-18 10:12:43.856 +1100,2023-08-17 03:37:21.683 +1000,mood,5.36
2023-11-06 04:07:13.553 +1100,2023-01-17 04:51:52.964 +1100,perception_of_productivity,10
2024-04-03 10:36:52.357 +1100,2024-02-28 05:30:18.657 +1100,energy_level_upon_awakening,6
2023-11-06 13:46:07.892 +1100,2023-11-01 13:39:31.640 +1100,mood,10
2023-11-08 00:02:13.939 +1100,2023-11-01 13:39:31.640 +1100,perception_of_productivity,5
2023-11-08 00:02:16.475 +1100,2023-11-01 13:39:31.640 +1100,mood,5
2023-10-13 03:43:30.810 +1100,2023-01-17 04:51:52.964 +1100,mood,5
2023-10-13 03:43:31.099 +1100,2023-01-17 04:51:52.964 +1100,perception_of_productivity,5
2023-11-08 13:45:40.749 +1100,2023-11-01 13:39:31.640 +1100,hours_of_sleep,8
2023-11-09 01:33:48.685 +1100,2023-01-26 02:57:05.097 +1100,mood,8
2023-11-09 10:21:23.298 +1100,2023-11-07 15:14:32.371 +1100,perception_of_productivity,10
2023-11-09 23:45:53.188 +1100,2023-11-04 18:08:30.776 +1100,perception_of_productivity,6.8
2023-11-10 01:45:50.259 +1100,2023-05-09 10:46:26.748 +1000,hours_of_sleep,9
2023-10-29 17:24:20.564 +1100,2023-10-23 12:55:59.952 +1100,hours_of_sleep,8
2023-10-31 01:42:20.977 +1100,2023-07-07 21:18:03.549 +1000,mood,10
2023-11-01 02:17:23.657 +1100,2023-01-17 04:51:52.964 +1100,perception_of_productivity,10
2023-11-06 04:07:19.366 +1100,2023-01-17 04:51:52.964 +1100,mood,9.9
2023-12-06 06:48:33.087 +1100,2023-05-09 10:46:26.748 +1000,mood,6
2023-11-07 09:49:39.725 +1100,2023-11-04 18:08:30.776 +1100,hours_of_sleep,8
2023-11-08 13:45:43.713 +1100,2023-11-01 13:39:31.640 +1100,energy_level_upon_awakening,5
2023-10-14 02:20:35.038 +1100,2023-01-17 04:51:52.964 +1100,perception_of_productivity,9.25
2023-10-14 02:20:39.118 +1100,2023-01-17 04:51:52.964 +1100,mood,10
2023-10-29 17:25:11.562 +1100,2023-10-23 12:55:59.952 +1100,energy_level_upon_awakening,10
2023-10-29 17:25:17.408 +1100,2023-10-23 12:55:59.952 +1100,mood,10
2023-11-01 02:17:26.817 +1100,2023-01-17 04:51:52.964 +1100,mood,10
2024-03-23 00:42:40.141 +1100,2024-03-20 05:16:00.916 +1100,hours_of_sleep,8
2024-03-29 20:52:07.767 +1100,2022-09-10 20:36:44.882 +1000,perception_of_productivity,5.61
2024-01-22 00:57:49.601 +1100,2024-01-15 23:15:23.994 +1100,energy_level_upon_awakening,10
2023-12-06 08:33:43.361 +1100,2023-01-26 02:57:05.097 +1100,hours_of_sleep,5
2024-03-23 00:42:52.216 +1100,2024-03-20 05:16:00.916 +1100,energy_level_upon_awakening,7
2024-03-29 20:52:10.694 +1100,2022-09-10 20:36:44.882 +1000,mood,7.48
2024-01-18 14:17:38.535 +1100,2023-01-26 02:57:05.097 +1100,perception_of_productivity,10
2023-10-15 02:13:37.125 +1100,2023-01-17 04:51:52.964 +1100,perception_of_productivity,10
2023-10-15 02:13:40.697 +1100,2023-01-17 04:51:52.964 +1100,mood,10
2023-10-15 05:36:09.717 +1100,2023-05-09 10:46:26.748 +1000,hours_of_sleep,8
2023-10-15 05:36:16.343 +1100,2023-05-09 10:46:26.748 +1000,energy_level_upon_awakening,4
2023-10-15 05:36:23.417 +1100,2023-05-09 10:46:26.748 +1000,mood,7
2024-04-02 01:58:59.768 +1100,2023-08-17 03:37:21.683 +1000,hours_of_sleep,7.5
2023-12-03 05:03:55.162 +1100,2023-05-09 10:46:26.748 +1000,hours_of_sleep,8
2024-04-02 01:59:06.756 +1100,2023-08-17 03:37:21.683 +1000,mood,5.5
2024-04-03 11:10:44.357 +1100,2024-03-29 04:11:26.291 +1100,perception_of_productivity,2.97
2024-04-04 10:33:39.462 +1100,2023-08-17 03:37:21.683 +1000,perception_of_productivity,5
2023-10-16 04:18:16.810 +1100,2023-01-17 04:51:52.964 +1100,perception_of_productivity,9.95
2023-10-16 04:18:20.077 +1100,2023-01-17 04:51:52.964 +1100,mood,10
2023-12-03 05:04:02.331 +1100,2023-05-09 10:46:26.748 +1000,energy_level_upon_awakening,7
2024-01-18 14:17:44.637 +1100,2023-01-26 02:57:05.097 +1100,mood,9
2023-10-16 07:34:24.862 +1100,2022-09-10 20:36:44.882 +1000,hours_of_sleep,7.5
2023-10-16 07:34:34.397 +1100,2022-09-10 20:36:44.882 +1000,energy_level_upon_awakening,7.6
2023-10-16 07:34:44.296 +1100,2022-09-10 20:36:44.882 +1000,mood,7.43
2023-10-16 10:14:13.886 +1100,2023-05-09 10:46:26.748 +1000,hours_of_sleep,10
2023-10-16 10:14:18.182 +1100,2023-05-09 10:46:26.748 +1000,energy_level_upon_awakening,8
2023-10-16 10:14:20.755 +1100,2023-05-09 10:46:26.748 +1000,mood,8
2024-03-23 00:43:49.963 +1100,2024-03-20 05:16:00.916 +1100,mood,5
2024-04-02 01:59:03.342 +1100,2023-08-17 03:37:21.683 +1000,energy_level_upon_awakening,5.5
2023-10-16 13:51:15.931 +1100,2023-10-10 12:51:54.727 +1100,hours_of_sleep,8
2023-10-16 13:51:27.860 +1100,2023-10-10 12:51:54.727 +1100,energy_level_upon_awakening,8
2023-10-16 13:51:35.841 +1100,2023-10-10 12:51:54.727 +1100,mood,10
2023-10-16 14:06:52.304 +1100,2023-09-23 13:12:34.375 +1000,energy_level_upon_awakening,5
2024-04-03 11:10:52.556 +1100,2024-03-29 04:11:26.291 +1100,mood,7.5
2024-04-04 10:33:43.775 +1100,2023-08-17 03:37:21.683 +1000,mood,5
2023-11-07 09:49:46.863 +1100,2023-11-04 18:08:30.776 +1100,energy_level_upon_awakening,10
2023-10-16 15:24:37.878 +1100,2023-10-16 15:11:38.296 +1100,hours_of_sleep,8
2023-10-16 15:25:18.103 +1100,2023-10-16 15:11:38.296 +1100,energy_level_upon_awakening,5
2023-10-16 15:25:22.930 +1100,2023-10-16 15:11:38.296 +1100,mood,5
2023-11-08 13:45:47.112 +1100,2023-11-01 13:39:31.640 +1100,mood,5
2023-12-03 05:04:18.212 +1100,2023-05-09 10:46:26.748 +1000,mood,8
2023-11-03 03:54:44.611 +1100,2023-01-17 04:51:52.964 +1100,perception_of_productivity,10
2024-03-23 01:16:01.120 +1100,2023-06-12 22:34:32.622 +1000,energy_level_upon_awakening,6
2024-03-29 20:59:04.303 +1100,2023-07-07 21:18:03.549 +1000,hours_of_sleep,22
2023-11-07 09:49:55.962 +1100,2023-11-04 18:08:30.776 +1100,mood,10
2023-11-07 15:13:06.221 +1100,2023-01-26 02:57:05.097 +1100,perception_of_productivity,8
2023-11-08 07:16:08.856 +1100,2023-05-09 10:46:26.748 +1000,hours_of_sleep,8
2023-11-08 17:10:58.603 +1100,2023-11-07 15:14:32.371 +1100,mood,8.079800605773926
2023-10-17 03:25:36.613 +1100,2023-01-17 04:51:52.964 +1100,perception_of_productivity,10
2023-10-17 03:25:41.019 +1100,2023-01-17 04:51:52.964 +1100,mood,10
2023-11-09 10:21:30.782 +1100,2023-11-07 15:14:32.371 +1100,mood,10
2023-10-17 08:05:49.188 +1100,2023-05-09 10:46:26.748 +1000,hours_of_sleep,5
2023-10-17 08:05:52.046 +1100,2023-05-09 10:46:26.748 +1000,energy_level_upon_awakening,5
2023-10-17 08:05:55.333 +1100,2023-05-09 10:46:26.748 +1000,mood,4
2024-03-23 01:16:10.383 +1100,2023-06-12 22:34:32.622 +1000,mood,6.5
2023-10-31 02:09:39.588 +1100,2023-07-07 21:18:03.549 +1000,hours_of_sleep,3
2023-12-06 08:33:52.098 +1100,2023-01-26 02:57:05.097 +1100,energy_level_upon_awakening,5
2024-03-27 06:47:44.471 +1100,2022-08-28 20:42:11.356 +1000,hours_of_sleep,7.24
2024-03-29 20:59:16.222 +1100,2023-07-07 21:18:03.549 +1000,energy_level_upon_awakening,8.5
2023-11-03 03:54:47.790 +1100,2023-01-17 04:51:52.964 +1100,mood,10
2023-11-07 15:13:13.766 +1100,2023-01-26 02:57:05.097 +1100,mood,8
2023-11-07 19:54:11.526 +1100,2023-11-01 13:39:31.640 +1100,hours_of_sleep,8
2023-11-08 07:16:12.535 +1100,2023-05-09 10:46:26.748 +1000,energy_level_upon_awakening,3.28
2024-04-03 12:24:38.107 +1100,2024-03-29 04:11:26.291 +1100,perception_of_productivity,5
2024-04-03 12:24:38.173 +1100,2024-03-29 04:11:26.291 +1100,mood,5
2023-11-09 10:52:40.472 +1100,2023-11-07 15:14:32.371 +1100,hours_of_sleep,0
2023-11-09 23:47:23.415 +1100,2023-11-04 18:08:30.776 +1100,mood,8.6
2023-10-18 03:03:59.174 +1100,2023-07-07 21:18:03.549 +1000,hours_of_sleep,6
2023-10-18 03:04:13.975 +1100,2023-07-07 21:18:03.549 +1000,energy_level_upon_awakening,9.7
2023-10-18 03:04:31.526 +1100,2023-07-07 21:18:03.549 +1000,mood,9.5
2023-10-18 04:02:26.408 +1100,2023-01-17 04:51:52.964 +1100,perception_of_productivity,10
2023-10-18 04:02:31.059 +1100,2023-01-17 04:51:52.964 +1100,mood,9.55
2023-10-18 07:49:57.655 +1100,2022-09-10 20:36:44.882 +1000,hours_of_sleep,8.00
2023-10-18 07:50:03.473 +1100,2022-09-10 20:36:44.882 +1000,energy_level_upon_awakening,8.86
2023-10-18 07:50:09.555 +1100,2022-09-10 20:36:44.882 +1000,mood,8.21
2023-10-31 02:09:52.200 +1100,2023-07-07 21:18:03.549 +1000,energy_level_upon_awakening,9.2
2024-03-23 02:27:08.132 +1100,2023-08-17 03:37:21.683 +1000,hours_of_sleep,7.5
2024-03-23 02:27:15.182 +1100,2023-08-17 03:37:21.683 +1000,mood,5
2023-11-07 19:54:39.414 +1100,2023-11-01 13:39:31.640 +1100,mood,10
2023-11-08 01:27:37.094 +1100,2023-01-26 02:57:05.097 +1100,hours_of_sleep,8
2023-11-08 07:16:33.025 +1100,2023-05-09 10:46:26.748 +1000,mood,6.21
2023-11-09 10:52:44.098 +1100,2023-11-07 15:14:32.371 +1100,energy_level_upon_awakening,10
2024-03-23 02:27:12.515 +1100,2023-08-17 03:37:21.683 +1000,energy_level_upon_awakening,5
2023-10-31 02:29:11.917 +1100,2023-01-17 04:51:52.964 +1100,perception_of_productivity,10
2023-10-18 17:45:32.203 +1100,2023-10-16 15:11:38.296 +1100,hours_of_sleep,1
2023-10-18 17:45:42.946 +1100,2023-10-16 15:11:38.296 +1100,energy_level_upon_awakening,10
2023-10-18 17:45:48.227 +1100,2023-10-16 15:11:38.296 +1100,mood,9.8
2023-10-18 20:40:32.733 +1100,2023-09-23 13:12:34.375 +1000,energy_level_upon_awakening,5
2023-12-05 13:39:24.985 +1100,2023-10-28 06:40:22.281 +1100,perception_of_productivity,6.2
2023-10-19 02:38:17.769 +1100,2023-01-17 04:51:52.964 +1100,perception_of_productivity,10.00
2023-10-19 02:38:20.283 +1100,2023-01-17 04:51:52.964 +1100,mood,10.00
2023-10-19 09:53:34.621 +1100,2023-10-16 15:11:38.296 +1100,perception_of_productivity,8
2023-10-19 09:53:40.382 +1100,2023-10-16 15:11:38.296 +1100,mood,10
2023-10-27 10:07:24.109 +1100,2023-10-23 12:55:59.952 +1100,hours_of_sleep,8
2023-10-30 02:34:51.242 +1100,2023-01-17 04:51:52.964 +1100,perception_of_productivity,10
2023-10-31 02:29:15.248 +1100,2023-01-17 04:51:52.964 +1100,mood,10
2023-11-08 01:27:50.563 +1100,2023-01-26 02:57:05.097 +1100,energy_level_upon_awakening,6
2023-11-08 18:00:01.753 +1100,2023-11-07 15:14:32.371 +1100,hours_of_sleep,8
2023-11-08 23:41:24.043 +1100,2023-11-07 15:14:32.371 +1100,perception_of_productivity,10
2023-11-08 23:41:29.751 +1100,2023-11-07 15:14:32.371 +1100,mood,10
2023-11-09 02:35:14.775 +1100,2023-11-04 18:08:30.776 +1100,perception_of_productivity,5
2023-10-27 10:07:31.160 +1100,2023-10-23 12:55:59.952 +1100,energy_level_upon_awakening,10
2023-10-30 02:34:53.781 +1100,2023-01-17 04:51:52.964 +1100,mood,10
2023-10-20 03:58:14.804 +1100,2023-01-17 04:51:52.964 +1100,perception_of_productivity,10
2023-10-20 03:58:19.099 +1100,2023-01-17 04:51:52.964 +1100,mood,10
2023-11-04 16:48:09.053 +1100,2023-09-20 21:36:14.124 +1000,hours_of_sleep,0
2023-11-04 16:48:13.013 +1100,2023-09-20 21:36:14.124 +1000,energy_level_upon_awakening,5
2023-11-04 16:48:18.568 +1100,2023-09-20 21:36:14.124 +1000,mood,5
2023-11-06 07:59:43.431 +1100,2022-09-10 20:36:44.882 +1000,hours_of_sleep,8.3
2023-11-07 08:51:37.592 +1100,2022-09-10 20:36:44.882 +1000,hours_of_sleep,7.11
2023-10-20 11:03:02.053 +1100,2023-10-16 15:11:38.296 +1100,perception_of_productivity,10
2023-10-20 11:03:07.824 +1100,2023-10-16 15:11:38.296 +1100,mood,10
2023-11-08 01:28:21.322 +1100,2023-01-26 02:57:05.097 +1100,mood,7
2023-10-20 11:39:01.470 +1100,2023-10-16 15:11:38.296 +1100,energy_level_upon_awakening,10
2023-10-20 11:39:07.164 +1100,2023-10-16 15:11:38.296 +1100,mood,10
2023-11-08 18:00:14.119 +1100,2023-11-07 15:14:32.371 +1100,energy_level_upon_awakening,5
2023-10-27 10:07:37.429 +1100,2023-10-23 12:55:59.952 +1100,mood,10
2024-03-23 04:22:33.384 +1100,2023-10-09 17:57:51.716 +1100,hours_of_sleep,9
2024-03-23 04:22:48.616 +1100,2023-10-09 17:57:51.716 +1100,mood,10
2024-03-27 06:48:46.670 +1100,2022-08-28 20:42:11.356 +1000,energy_level_upon_awakening,5.5
2024-03-29 22:40:47.507 +1100,2024-03-27 06:20:28.493 +1100,hours_of_sleep,0
2023-11-06 07:59:51.991 +1100,2022-09-10 20:36:44.882 +1000,energy_level_upon_awakening,9.78
2023-11-07 08:51:45.482 +1100,2022-09-10 20:36:44.882 +1000,energy_level_upon_awakening,9.24
2023-11-07 08:51:51.965 +1100,2022-09-10 20:36:44.882 +1000,mood,9.43
2023-11-09 02:35:21.137 +1100,2023-11-04 18:08:30.776 +1100,mood,5
2023-11-09 10:52:46.944 +1100,2023-11-07 15:14:32.371 +1100,mood,10
2023-11-09 12:17:50.761 +1100,2023-01-26 02:57:05.097 +1100,perception_of_productivity,7
2023-11-10 01:45:54.695 +1100,2023-05-09 10:46:26.748 +1000,energy_level_upon_awakening,8
2023-11-10 02:54:26.972 +1100,2023-01-26 02:57:05.097 +1100,energy_level_upon_awakening,6
2023-10-21 01:11:17.449 +1100,2023-10-12 23:42:18.021 +1100,energy_level_upon_awakening,0
2023-10-21 01:11:19.488 +1100,2023-10-12 23:42:18.021 +1100,mood,0
2023-10-21 01:18:09.114 +1100,2023-10-12 23:42:18.021 +1100,hours_of_sleep,5.00
2023-10-21 01:42:00.632 +1100,2023-10-16 15:11:38.296 +1100,perception_of_productivity,10
2023-10-21 01:42:06.348 +1100,2023-10-16 15:11:38.296 +1100,mood,10
2024-03-23 04:22:41.567 +1100,2023-10-09 17:57:51.716 +1100,energy_level_upon_awakening,10
2023-10-21 04:11:24.766 +1100,2023-01-17 04:51:52.964 +1100,perception_of_productivity,10
2023-10-21 04:11:30.938 +1100,2023-01-17 04:51:52.964 +1100,mood,10
2023-12-05 13:39:38.171 +1100,2023-10-28 06:40:22.281 +1100,mood,5.6
2023-12-06 08:33:57.022 +1100,2023-01-26 02:57:05.097 +1100,mood,5
2023-10-21 14:51:47.592 +1100,2023-10-16 15:11:38.296 +1100,hours_of_sleep,8
2023-10-21 14:51:54.980 +1100,2023-10-16 15:11:38.296 +1100,energy_level_upon_awakening,10
2023-10-21 14:52:00.962 +1100,2023-10-16 15:11:38.296 +1100,mood,10
2023-10-21 22:45:16.542 +1100,2023-10-16 15:11:38.296 +1100,perception_of_productivity,10
2023-10-21 22:45:25.141 +1100,2023-10-16 15:11:38.296 +1100,mood,10
2023-10-22 02:15:55.671 +1100,2023-01-17 04:51:52.964 +1100,perception_of_productivity,10
2023-10-22 02:15:58.708 +1100,2023-01-17 04:51:52.964 +1100,mood,10
2023-10-22 07:56:10.156 +1100,2022-09-10 20:36:44.882 +1000,hours_of_sleep,7
